PROJECT_NAME,DATA_DESCRIPTION,KEYWORD,KEYWORD2,LANGUAGE,INSTITUTION,INSTITUTION2,SCIENTIFIC_FIELD,SCIENTIFIC_FIELD2,PROJECT_COUNTRY,PROJECT_PROVINCE,PROJECT_AREA,PROJECT_CODE,FILE_CREATOR_NAME,FILE_CREATOR_FIRST_NAME,FILE_CREATOR_MAIL,CREATION_DATE,REFERENT_NAME,REFERENT_FIRST_NAME,REFERENT_MAIL,REFERENT_NAME2,REFERENT_FIRST_NAME2,REFERENT_MAIL2,SAMPLING_POINT-NAME,SAMPLING_POINT-COORDINATE_SYSTEM,SAMPLING_POINT-ABBREVIATION,SAMPLING_POINT-LONGITUDE,SAMPLING_POINT-LATITUDE,SAMPLING_POINT-ELEVATION,SAMPLING_POINT-DESCRIPTION,COORDINATE_SYSTEM_NAD,X_NAD,Y_NAD,Z_NAD,FILE_CREATOR_DISPLAY_NAME,TITLE,SAMPLE_NAME,SAMPLE_NAME_ORANO,SAMPLE_NAME_GEORESSOURCES,SAMPLE_TYPE,SAMPLING_DATE,HOLEID,HOLEID_LATITUDE,HOLEID_LONGITUDE,HOLEID_ELEVATION,HOLEID_X_NAD,HOLEID_Y_NAD,HOLEID_Z_NAD,SAMPLE_DEPTH_FROM,SAMPLE_DEPTH_TO,LITHOLOGY,LITHOLOGY_2,LITHOLOGY_3,TEXTURE_STRUCTURE,TEXTURE_STRUCTURE_2,ORE_TYPE,ORE_TYPE_2,ORE_TYPE_3,HOST_AGE,MAIN_EVENT_AGE,ALTERATION_DEGREE,PICTURE,PICTURE2,PICTURE3,SAMPLE_LOCATION_BUILDING,STORAGE_ACCESS_REFERENT,SAMPLE_LOCATION_ROOM,SAMPLE_LOCATION_SHELF,SAMPLE_LOCATION_BOX,SAMPLE_LOCATION_BOX_TYPE,SAFETY_CONSTRAINTS,METHODOLOGY-SAMPLING,METHODOLOGY-SAMPLE_CONDITIONNING,METHODOLOGY-ANALYSIS,METHODOLOGY-SAMPLE,MEASUREMENT-NATURE,MEASUREMENT-ABBREV,MEASUREMENT-UNIT,ANALYSIS_ABBREV,UO2_EMPA_spot_ID,DATE,Al,As,Ca,Cl,Co,Cr,Cu,Fe,Hf,K,Mg,Mn,Na,O,P,Pb,S,Si,Th,Ti,U,V,W,Y,Zn,Zr,Total_el_wt,Al2O3,CaO,FeO,Fe2O3,K2O,MgO,MnO,Na2O,P2O5,PbO,SiO2,ThO2,TiO2,UO2,V2O3,Y2O3,ZrO2,Total_oxydes
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC507--552-3-552-4,WGS84Greenwich,,58.08312208,-104.5889489,-49.26354786,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,524241.3256,6438037.341,-49.26354786,,DOC_20-CND-29-03,WC507--552-3-552-4,,,,,WC____507___,58.08185649,-104.5884213,483.5,524273.298,6437896.628,483.5,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,119/1.,25-11-2019,9.79,,0.39,0.18,,0.02,,13.76,,0.38,6.52,0.14,0.12,33.48,,,,14.13,,0.17,,,,,,,79.06,18.5,0.55,17.7,,0.46,10.81,,0.16,,,30.23,,,,,,,79.06
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC507--552-3-552-4,WGS84Greenwich,,58.08312208,-104.5889489,-49.26354786,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,524241.3256,6438037.341,-49.26354786,,DOC_20-CND-29-03,WC507--552-3-552-4,,,,,WC____507___,58.08185649,-104.5884213,483.5,524273.298,6437896.628,483.5,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,120/1.,25-11-2019,8.99,,0.58,0.19,,0.02,,14.77,,0.33,7.1,0.16,0.12,33.02,,,,13.7,,0.17,,,,,,,79.15,16.98,0.81,19,,0.4,11.77,,0.17,,,29.32,,,,,,,79.15
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC507--552-3-552-4,WGS84Greenwich,,58.08312208,-104.5889489,-49.26354786,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,524241.3256,6438037.341,-49.26354786,,DOC_20-CND-29-03,WC507--552-3-552-4,,,,,WC____507___,58.08185649,-104.5884213,483.5,524273.298,6437896.628,483.5,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,121/1.,25-11-2019,9.7,,0.22,0.15,,0.07,,15.05,,0.45,7.06,0,0.14,35,,,,14.96,,0.16,,,,,,,82.95,18.32,0.31,19.36,,0.54,11.72,,0.19,,,32,,,,,,,82.95
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,122/1.,25-11-2019,17.12,,0.06,0.06,,0.01,,0.98,,7.36,0.72,0.01,0.17,44.63,,,,23.74,,0.01,,,,,,,94.88,32.35,0.08,1.26,,8.87,1.2,,0.23,,,50.78,,,,,,,94.88
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,123/1.,25-11-2019,17.26,,0.05,0.04,,0.03,,0.83,,7.81,0.65,0,0.17,43.88,,,,22.95,,0.03,,,,,,,93.68,32.62,0.07,1.07,,9.4,1.07,,0.23,,,49.1,,,,,,,93.68
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,124/1.,25-11-2019,15.6,,0.11,0.09,,0,,1.62,,6.41,1.21,0,0.18,43.48,,,,23.61,,0.04,,,,,,,92.35,29.47,0.15,2.09,,7.73,2.01,,0.25,,,50.51,,,,,,,92.35
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,125/1.,25-11-2019,15.79,,0.13,0.11,,0,,2.89,,1.73,7.95,0,0.07,42.57,,,,19.33,,0,,,,,,,90.57,29.84,0.18,3.72,,2.08,13.19,,0.1,,,41.36,,,,,,,90.57
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,126/1.,25-11-2019,15.91,,0.18,0.14,,0.01,,2.98,,0.47,9.59,0.03,0.06,41.38,,,,17.43,,0,,,,,,,88.19,30.06,0.25,3.84,,0.57,15.9,,0.09,,,37.29,,,,,,,88.19
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,127/1.,25-11-2019,17.16,,0.07,0.15,,0,,2.94,,0.21,9.67,0,0.04,41.83,,,,16.92,,0,,,,,,,88.99,32.42,0.1,3.79,,0.25,16.04,,0.06,,,36.19,,,,,,,88.99
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,128/1.,25-11-2019,12.62,,0.27,0.18,,0,,1.37,,1.01,4.58,0.02,0.2,35.13,,,,17.64,,0,,,,,,,73.04,23.84,0.38,1.76,,1.22,7.6,,0.28,,,37.74,,,,,,,73.04
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,129/1.,25-11-2019,12.8,,0.29,0.18,,0.02,,1.37,,1.45,2.62,0.04,0.16,38.89,,,,21.85,,0,,,,,,,79.67,24.18,0.41,1.76,,1.75,4.35,,0.22,,,46.74,,,,,,,79.67
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,130/1.,25-11-2019,11.08,,0.22,0.11,,0.01,,1.46,,1.75,2.17,0,0.24,34.22,,,,19.29,,0,,,,,,,70.57,20.94,0.31,1.88,,2.11,3.6,,0.32,,,41.27,,,,,,,70.57
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,131/1.,25-11-2019,12.72,,0.11,0.12,,0,,1.75,,4.89,1.38,0.07,0.1,37.12,,,,20.44,,0.03,,,,,,,78.73,24.03,0.15,2.25,,5.89,2.28,,0.13,,,43.73,,,,,,,78.73
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,132/1.,25-11-2019,15.56,,0.11,0.11,,0.01,,1.54,,4.96,1.47,0,0.05,45.17,,,,25.3,,0.02,,,,,,,94.3,29.4,0.15,1.98,,5.98,2.45,,0.07,,,54.12,,,,,,,94.3
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,133/1.,25-11-2019,14.61,,0.09,0.07,,0,,1.45,,6.04,1.34,0,0.16,41.59,,,,22.77,,0.03,,,,,,,88.17,27.61,0.13,1.87,,7.28,2.22,,0.21,,,48.72,,,,,,,88.17
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,134/1.,25-11-2019,0,,0.42,0.01,,0,,0,,0.06,0.24,0.03,0,53.89,,,,47,,0,,,,,,,101.65,0,0.59,0.01,,0.07,0.39,,0,,,100.54,,,,,,,101.65
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,135/1.,25-11-2019,15.82,,0.04,0.11,,0.01,,1.48,,6.59,1.2,0.02,0.14,43.76,,,,23.74,,0.02,,,,,,,92.91,29.89,0.05,1.9,,7.93,1.98,,0.18,,,50.78,,,,,,,92.91
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC492--629-629-15,WGS84Greenwich,,58.08466303,-104.5944208,-109.5698606,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523917.6074,6438206.948,-109.5698606,,DOC_20-CND-29-03,WC492--629-629-15,,,,,WC____492___,58.08315178,-104.5954553,492.402,523857.61,6438038.329,492.402,629,629.15,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,136/1.,25-11-2019,13.4,,0.26,0.19,,0.03,,0.8,,0.92,3.5,0,0.3,35.68,,,,18.25,,0.03,,,,,,,73.37,25.32,0.37,1.03,,1.11,5.8,,0.4,,,39.05,,,,,,,73.37
